I145_UE,Kit_Cylinder_base[1],Bottom16,00080661.cix,,399,581,0,1,ply18,17,5_Wenge,5_white,5_white,5_white
I145_UE,Kit_Cylinder_base[1],Left Side_116,00080662.cix,,277.5,79,0,1,ply18,17,5_Wenge,5_Dado,5_white,
I145_UE,Kit_Cylinder_base[1],Left Side_216,00080663.cix,,300,79,0,1,ply18,17,5_Wenge,5_Dado,,
I145_UE,Kit_Cylinder_base[1],Right Side_116,00080664.cix,,277.5,79,0,1,ply18,17,5_Wenge,5_Dado,5_white,
I145_UE,Kit_Cylinder_base[1],Right Side_216,00080665.cix,,300,79,0,1,ply18,17,5_Wenge,5_Dado,,
I145_UE,Kit_Cylinder_base[1],Fixed Shelve [1]16,00080666.cix,,401,581.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_Cylinder_base[1],Door 1/bin/1.5-3 (single) [1]16,00080667.cix,,666,394,0,1,21023_HGL_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_Pooja,Top17,00080668.cix,,765,278,0,1,ply18,17,5_walnut,5_Dado,,
I145_UE,Kit_Pooja,Bottom17,00080669.cix,,765,278,0,1,ply18,17,5_walnut,5_Dado,,
I145_UE,Kit_Pooja,Left Side17,00080670.cix,,1049,299,0,1,ply18,17,5_walnut,5_Dado,5_white,5_white
I145_UE,Kit_Pooja,Right Side17,00080671.cix,,1049,299,0,1,21023_HGL_18,18,5_walnut,5_Dado,5_white,5_white
I145_UE,Kit_Pooja,Back17,00080672.cix,,1050,785,0,1,ply_7,6,,,,
I145_UE,Kit_Pooja,Mobile Shelve [1]17,00080673.cix,,764,248.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_Pooja,Door-std (double) [1]_117,00080674.cix,,1044,394,0,1,21023_HGL_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_Pooja,Door-std (double) [1]_217,00080675.cix,,1044,394,0,1,21023_HGL_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_Pooja,Upper Strip 1 [1]17,00080676.cix,,800,150,0,1,21023_HGL_18,18,,,,
I145_UE,Kit_Sink,Top18,00080677.cix,,562,74,0,1,L_F,19,5_Wenge,5_Dado,,
I145_UE,Kit_Sink,Bottom18,00080678.cix,,562,74,0,1,L_F,19,5_Wenge,5_Dado,,
I145_UE,Kit_Sink,Left Side18,00080679.cix,,614,74,0,1,L_F,19,5_Wenge,5_Dado,5_white,5_white
I145_UE,Kit_Sink,Right Side18,00080680.cix,,614,74,0,1,L_F,19,5_Wenge,5_Dado,5_white,5_white
I145_UE,Kit_Sink,Door-std (single) [1]18,00080681.cix,,669,594,0,1,21023_HGL_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_Sink,Upper Strip 1 [1]18,00080682.cix,,668,60,0,1,L_F,19,,,,
I145_UE,Kit_Tall_unit,Top19,00080683.cix,00080684.cix,641.5,591,0,1,ply18,17,5_white,5_Dado,5_white,
I145_UE,Kit_Tall_unit,Bottom19,00080685.cix,,565,510,0,1,ply18,17,5_white,5_Dado,,
I145_UE,Kit_Tall_unit,Left Side19,00080686.cix,,1994,591,0,1,21023_HGL_18,18,5_white,5_Dado,5_white,5_white
I145_UE,Kit_Tall_unit,Right Side19,00080687.cix,00080688.cix,1977.5,531,0,1,ply18,17,5_white,5_Dado,,5_white
I145_UE,Kit_Tall_unit,Back19,00080689.cix,,1978,585,0,1,ply_7,6,,,,
I145_UE,Kit_Tall_unit,Fixed Shelve [1]19,00080690.cix,,565,510.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_Tall_unit,Mobile Shelve19,00080691.cix,,564,480.5,0,3,ply18,17,5_white,,,
I145_UE,Kit_Tall_unit,Door-std (single) [1]19,00080692.cix,,790,594,0,1,21023_HGL_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_Tall_unit,Door-std (single) [2]19,00080693.cix,,1194,594,0,1,21023_HGL_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_wall_1DrLift[1],Top20,00080694.cix,00080695.cix,765,278.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_wall_1DrLift[1],Bottom20,00080696.cix,,765,278.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_wall_1DrLift[1],Left Side20,00080697.cix,,699,299,0,1,21023_HGL_18,18,5_white,5_Dado,5_white,5_white
I145_UE,Kit_wall_1DrLift[1],Right Side20,00080698.cix,,699,299,0,1,ply18,17,5_white,5_Dado,5_white,5_white
I145_UE,Kit_wall_1DrLift[1],Back20,00080699.cix,,700,785,0,1,ply_7,6,,,,
I145_UE,Kit_wall_1DrLift[1],Mobile Shelve20,00080700.cix,,764,248.5,0,2,ply18,17,5_white,,,
I145_UE,Kit_wall_1DrLift[1],Door-std (single) [1]_120,00080701.cix,,558,658,0,1,Glass_frosted,4,,,,
I145_UE,Kit_wall_1DrLift[1],Door-std (single) [1]_220,00080702.cix,,694,794,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_wall_1DrLift[2],Top21,00080703.cix,00080704.cix,765,278.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_wall_1DrLift[2],Bottom21,00080705.cix,,765,278.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_wall_1DrLift[2],Left Side21,00080706.cix,,699,299,0,1,ply18,17,5_white,5_Dado,5_white,5_white
I145_UE,Kit_wall_1DrLift[2],Right Side21,00080707.cix,,699,299,0,1,21023_HGL_18,18,5_white,5_Dado,5_white,5_white
I145_UE,Kit_wall_1DrLift[2],Back21,00080708.cix,,700,785,0,1,ply_7,6,,,,
I145_UE,Kit_wall_1DrLift[2],Mobile Shelve21,00080709.cix,,764,248.5,0,2,ply18,17,5_white,,,
I145_UE,Kit_wall_1DrLift[2],Door-std (single) [1]_121,00080710.cix,,558,658,0,1,Glass_frosted,4,,,,
I145_UE,Kit_wall_1DrLift[2],Door-std (single) [1]_221,00080711.cix,,694,794,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_wall_2Dr,Top22,00080712.cix,00080713.cix,1181.5,278.5,0,1,ply18,17,5_white,,5_white,
I145_UE,Kit_wall_2Dr,Bottom22,00080714.cix,00080715.cix,1181.5,278.5,0,1,ply18,17,5_white,,5_white,
I145_UE,Kit_wall_2Dr,Left Side22,00080716.cix,,699,299,0,1,21023_HGL_18,18,5_white,5_Dado,5_white,5_white
I145_UE,Kit_wall_2Dr,Right Side22,00080717.cix,00080718.cix,666,299,0,1,ply18,17,5_white,5_Dado,,
I145_UE,Kit_wall_2Dr,Back22,00080719.cix,,700,1135,0,1,ply_7,6,,,,
I145_UE,Kit_wall_2Dr,Mobile Shelve22,00080720.cix,,548,248.5,0,2,ply18,17,5_white,,,
I145_UE,Kit_wall_2Dr,Vertical Division [1]22,00080721.cix,,666,278.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_wall_2Dr,Door-std (double) [1]_122,00080722.cix,,558,433,0,1,Glass_frosted,4,,,,
I145_UE,Kit_wall_2Dr,Door-std (double) [1]_222,00080723.cix,,694,569,0,1,21023_HGL_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_wall_2Dr,Door-std (double) [1]_322,00080724.cix,,694,569,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_Wall_Cor(L),Top23,00080725.cix,00080726.cix,916,278.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_Wall_Cor(L),Bottom23,00080727.cix,00080728.cix,916,278.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_Wall_Cor(L),Left Side23,00080729.cix,,699,299,0,1,ply18,17,5_white,5_Dado,5_white,5_white
I145_UE,Kit_Wall_Cor(L),Right Side23,00080730.cix,,699,299,0,1,ply18,17,5_white,5_Dado,5_white,5_white
I145_UE,Kit_Wall_Cor(L),Back23,00080731.cix,,700,936,0,1,ply_7,6,,,,
I145_UE,Kit_Wall_Cor(L),Fixed Shelve [1]23,00080732.cix,,916,221.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_Wall_Cor(L),Vertical Division [1]23,00080733.cix,,666,56,0,1,ply18,17,5_white,5_white,,
I145_UE,Kit_Wall_Cor(L),Double-Back 1 [2]23,00080734.cix,,666,325,0,1,ply18,17,,,,
