Project,Cabinet,Part,File-1,File-2,Length,Width,Grain,Qty,Material,Thickness,Edge-L-1,Edge-L-2,Edge-W-1,Edge-W-2
I084_UE,Cor_base(Left),Top,00016885cix,,1094,524.5,0,1,ply18,18,5_white,,,
I084_UE,Cor_base(Left),Bottom,00016886cix,,1094,524.5,0,1,ply18,18,5_white,,,
I084_UE,Cor_base(Left),Left Side,00016887cix,,614,524.5,0,1,ply18,18,5_white,,5_white,5_white
I084_UE,Cor_base(Left),Right Side,00016888cix,,614,524.5,0,1,ply18,18,5_white,,5_white,5_white
I084_UE,Cor_base(Left),Back,00016889cix,,615,1130,0,1,ply_7,7,,,,
I084_UE,Cor_base(Left),Fixed Shelve [1],00016890cix,,1094,468,0,1,ply18,18,,,,
I084_UE,Cor_base(Left),Vertical Division [1],00016891cix,,579,56.5,0,1,ply18,18,5_white,,,
I084_UE,Cor_base(Left),Double-Back 1 [1],00016892cix,,579,570,0,1,ply18,18,,,,
I084_UE,Cor_base(Left),Door-std (single) [1],00016893cix,,669,527,1,1,walnut_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Cor_base(Left),Door-std (single) [2],00016894cix,,669,142,1,1,walnut_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Cor_base(Left),Upper Strip 1 [1],00016895cix,,694,60,0,1,L_F,19,,,,
I084_UE,IIBR_Dres_base,Top1,00016896cix,,596,397.5,1,1,walnut_sf_18,18,2_Colour,5_Dado,2_Colour,2_Colour
I084_UE,IIBR_Dres_base,Bottom1,00016897cix,,564,381,0,1,ply18,18,5_walnut,5_Dado,,
I084_UE,IIBR_Dres_base,Left Side1,00016898cix,,481.5,381,1,1,walnut_sf_18,18,5_walnut,5_Dado,,5_white
I084_UE,IIBR_Dres_base,Right Side1,00016899cix,,481.5,381,0,1,ply18,18,5_walnut,5_Dado,,5_white
I084_UE,IIBR_Dres_base,Back1,00016900cix,,374,584,0,1,ply_7,7,,,,
I084_UE,IIBR_Dres_base,Draw_acc [1]1,00016901cix,,180,594,1,2,walnut_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,IIBR_Dres_base,Plinth 1 [1]1,00016902cix,,564,110,1,1,walnut_sf_18,18,,,,
I084_UE,IIBR_dress,Top2,00016903cix,,564,171.5,0,1,ply18,18,5_white,,,
I084_UE,IIBR_dress,Bottom2,00016904cix,00016905cix,564,171.5,0,1,ply18,18,5_white,,,
I084_UE,IIBR_dress,Left Side2,00016906cix,,1399,193,1,1,walnut_sf_18,18,5_white,5_Dado,5_white,5_white
I084_UE,IIBR_dress,Right Side2,00016907cix,,1399,193,0,1,ply18,18,5_white,5_Dado,5_white,5_white
I084_UE,IIBR_dress,Back2,00016908cix,,1400,584,0,1,ply_7,7,,,,
I084_UE,IIBR_dress,Mobile Shelve2,00016909cix,,564,161.5,0,3,ply18,18,5_white,,,
I084_UE,IIBR_dress,Door-std (single) [1]_12,00016910cix,,1394,594,0,1,Miror,6,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,IIBR_dress,Door-std (single) [1]_22,00016911cix,,1394,594,0,1,ply18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,IIBR_Loft-1,Top3,00016912cix,,1180.5,74,0,1,L_F,19,5_Wenge,5_Dado,5_white,
I084_UE,IIBR_Loft-1,Bottom3,00016913cix,,1180.5,74,0,1,L_F,19,5_Wenge,5_Dado,5_white,
I084_UE,IIBR_Loft-1,Left Side3,00016914cix,,749,74,0,1,L_F,19,5_Wenge,5_white,5_white,5_white
I084_UE,IIBR_Loft-1,Right Side3,00016915cix,,712,74,0,1,L_F,19,5_Wenge,5_Wenge,,
I084_UE,IIBR_Loft-1,Door 1/bin/1.5-3 (single) [2]3,00016916cix,,44.5,1129,0,1,walnut_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,IIBR_Loft-1,Door-std (double) [1]_13,00016917cix,,694.5,561.5,1,1,walnut_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,IIBR_Loft-1,Door-std (double) [1]_23,00016918cix,,694.5,561.5,1,1,walnut_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,IIBR_Loft-2,Top4,00016919cix,,563,74,0,1,L_F,19,5_Wenge,5_Dado,,
I084_UE,IIBR_Loft-2,Bottom4,00016920cix,,631.5,549,1,1,walnut_sf_18,18,5_Wenge,5_Dado,5_white,
I084_UE,IIBR_Loft-2,Left Side4,00016921cix,,749,549,1,1,walnut_sf_18,18,5_Wenge,5_Dado,5_white,5_white
I084_UE,IIBR_Loft-2,Right Side4,00016922cix,,731.5,74,0,1,L_F,19,5_Wenge,5_Wenge,5_white,
I084_UE,IIBR_Loft-2,Door-std (single) [1]4,00016923cix,,694.5,594,1,1,walnut_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,IIBR_Loft-2,Door 1/bin/1.5-3 (single) [2]4,00016924cix,,44.5,594,0,1,walnut_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Kit_2Dr_(FL),Top5,00016925cix,,964,509.5,0,1,ply18,18,5_white,,,
I084_UE,Kit_2Dr_(FL),Bottom5,00016926cix,,964,509.5,0,1,ply18,18,5_white,,,
I084_UE,Kit_2Dr_(FL),Left Side5,00016927cix,,674,591,0,1,ply18,18,5_white,5_Dado,5_white,5_white
I084_UE,Kit_2Dr_(FL),Right Side5,00016928cix,,614,509.5,0,1,ply18,18,5_white,,5_white,5_white
I084_UE,Kit_2Dr_(FL),Back5,00016929cix,,615,992,0,1,ply_7,7,,,,
I084_UE,Kit_2Dr_(FL),Mobile Shelve [1]5,00016930cix,,963,479.5,0,1,ply18,18,5_white,,,
I084_UE,Kit_2Dr_(FL),Door-std (double) [1]_15,00016931cix,,669,494,1,1,walnut_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Kit_2Dr_(FL),Door-std (double) [1]_25,00016932cix,,669,494,1,1,walnut_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Kit_2Dr_(FL),Upper Strip 1 [1]5,00016933cix,,1052,60,0,1,ply18,18,,,,
I084_UE,Kit_2Dr_W,Top6,00016934cix,,1051.5,277.5,0,1,ply18,18,5_white,,5_white,
I084_UE,Kit_2Dr_W,Bottom6,00016935cix,,1051.5,277.5,0,1,ply18,18,5_white,,5_white,
I084_UE,Kit_2Dr_W,Left Side6,00016936cix,,749,299,1,1,walnut_HGL,18,5_white,5_Dado,5_white,5_white
I084_UE,Kit_2Dr_W,Right Side6,00016937cix,,664,277,0,1,ply18,18,5_white,5_Dado,,
I084_UE,Kit_2Dr_W,Back6,00016938cix,,700,992,0,1,ply_7,7,,,,
I084_UE,Kit_2Dr_W,Mobile Shelve [1]6,00016939cix,,572,247.5,0,1,ply18,18,5_white,,,
I084_UE,Kit_2Dr_W,Mobile Shelve [2]6,00016940cix,,372,247.5,0,1,ply18,18,5_white,,,
I084_UE,Kit_2Dr_W,Vertical Division [1]6,00016941cix,00016942cix,664,277.5,0,1,ply18,18,5_white,,,
I084_UE,Kit_2Dr_W,Door-std (single) [1]_16,00016943cix,,568,468.5,0,1,Glass_frosted,4,,,,
I084_UE,Kit_2Dr_W,Door-std (single) [1]_26,00016944cix,,694,594.5,1,1,walnut_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Kit_2Dr_W,Door-std (single) [2]6,00016945cix,,694,394.5,1,1,walnut_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Kit_2Dr_W,Plinth 1 [1]6,00016946cix,,1052,50,1,1,walnut_HGL,18,,,,
I084_UE,Kit_base_filler,Filler7,00016947cix,,669,66,1,3,walnut_HGL,18,2_Colour,,2_Colour,2_Colour
I084_UE,Kit_PO_Dwr_Cyl,Top8,00016948cix,,1714,524.5,0,1,ply18,18,5_white,,,
I084_UE,Kit_PO_Dwr_Cyl,Bottom_18,00016949cix,,728,524.5,0,1,ply18,18,5_white,,,
I084_UE,Kit_PO_Dwr_Cyl,Bottom_28,00016950cix,,373,524.5,0,1,ply18,18,5_white,,,
I084_UE,Kit_PO_Dwr_Cyl,Left Side8,00016951cix,,615,524.5,0,1,ply18,18,5_white,,5_white,5_white
I084_UE,Kit_PO_Dwr_Cyl,Right Side8,00016952cix,,615,524.5,0,1,ply18,18,5_white,,5_white,5_white
I084_UE,Kit_PO_Dwr_Cyl,Back8,00016953cix,,616,1750,0,1,ply_7,7,,,,
I084_UE,Kit_PO_Dwr_Cyl,Mobile Shelve8,00016954cix,,577,474.5,0,2,ply18,18,5_white,,,
I084_UE,Kit_PO_Dwr_Cyl,Vertical Division [1]8,00016955cix,,598,524.5,0,1,ply18,18,5_white,,,
I084_UE,Kit_PO_Dwr_Cyl,Vertical Division [2]8,00016956cix,,580,524.5,0,1,ply18,18,5_white,,,
I084_UE,Kit_PO_Dwr_Cyl,Vertical Division [3]8,00016957cix,,598,524.5,0,1,ply18,18,5_white,,,
I084_UE,Kit_PO_Dwr_Cyl,Door-std (single) [1]8,00016958cix,,670,394,1,1,walnut_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Kit_PO_Dwr_Cyl,Door-std (single) [2]8,00016959cix,,670,589,1,1,walnut_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Kit_PO_Dwr_Cyl,Draw_acc [1]8,00016960cix,,670,167.5,1,1,walnut_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Kit_PO_Dwr_Cyl,Drawer_Acc [1]_18,00016961cix,,176,577,1,1,walnut_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Kit_PO_Dwr_Cyl,Drawer_Acc [1]_28,00016962cix,,177,577,1,1,walnut_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Kit_PO_Dwr_Cyl,Drawer_Acc [1]_38,00016963cix,,305,577,1,1,walnut_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Kit_PO_Dwr_Cyl,Upper Strip 1 [1]8,00016964cix,,1820,59,0,1,ply18,18,,,,
I084_UE,Kit_sink_base,Top9,00016965cix,,562,74,0,1,L_F,19,5_Colour,5_Dado,,
I084_UE,Kit_sink_base,Bottom9,00016966cix,,562,74,0,1,L_F,19,5_Colour,5_Dado,,
I084_UE,Kit_sink_base,Left Side9,00016967cix,,614,74,0,1,L_F,19,5_Colour,5_Dado,5_white,5_white
I084_UE,Kit_sink_base,Right Side9,00016968cix,,614,74,0,1,L_F,19,5_Colour,5_Dado,5_white,5_white
I084_UE,Kit_sink_base,Door-std (single) [1]9,00016969cix,,669,594,1,1,walnut_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Kit_sink_base,Upper Strip 1 [1]9,00016970cix,,672,60,1,1,wenge_18_ply,18,,,,
I084_UE,Kit_Wa_Left_Gl_Dr,Top10,00016971cix,,651.5,277.5,0,1,ply18,18,5_white,,,5_white
I084_UE,Kit_Wa_Left_Gl_Dr,Bottom10,00016972cix,,651.5,277.5,0,1,ply18,18,5_white,,,5_white
I084_UE,Kit_Wa_Left_Gl_Dr,Left Side10,00016973cix,,664,277.5,0,1,ply18,18,5_white,,,
I084_UE,Kit_Wa_Left_Gl_Dr,Right Side10,00016974cix,,749,299,1,1,walnut_HGL,18,5_white,5_Dado,5_white,5_white
I084_UE,Kit_Wa_Left_Gl_Dr,Back10,00016975cix,,700,592,0,1,ply_7,7,,,,
I084_UE,Kit_Wa_Left_Gl_Dr,Mobile Shelve [1]10,00016976cix,,563,247.5,0,1,ply18,18,5_white,,,
I084_UE,Kit_Wa_Left_Gl_Dr,Door-std (single) [1]_110,00016977cix,,568,468,0,1,Glass_5,5,,,,
I084_UE,Kit_Wa_Left_Gl_Dr,Door-std (single) [1]_210,00016978cix,,694,594,1,1,walnut_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Kit_Wa_Left_Gl_Dr,Plinth 1 [1]10,00016979cix,,652,50,1,1,walnut_HGL,18,,,,
I084_UE,Kit_wall_1DrW,Top11,00016980cix,,564,277.5,0,1,ply18,18,5_white,,,
I084_UE,Kit_wall_1DrW,Bottom11,00016981cix,,564,277.5,0,1,ply18,18,5_white,,,
I084_UE,Kit_wall_1DrW,Left Side11,00016982cix,,749,299,1,1,walnut_HGL,18,5_white,5_Dado,5_white,5_white
I084_UE,Kit_wall_1DrW,Right Side11,00016983cix,,749,299,1,1,walnut_HGL,18,5_white,5_Dado,5_white,5_white
I084_UE,Kit_wall_1DrW,Back11,00016984cix,,700,584,0,1,ply_7,7,,,,
I084_UE,Kit_wall_1DrW,Mobile Shelve [1]11,00016985cix,,563,247.5,0,1,ply18,18,5_white,,,
I084_UE,Kit_wall_1DrW,Door-std (single) [1]11,00016986cix,,694,594,1,1,walnut_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Kit_wall_1DrW,Plinth 1 [1]11,00016987cix,,564,50,1,1,walnut_HGL,18,,,,
I084_UE,Kit_wall_filler,Filler12,00016988cix,,694,66,1,2,walnut_HGL,18,2_Colour,,2_Colour,2_Colour
I084_UE,Living_Crockery_base,Top13,00016989cix,,1196,497.5,1,1,walnut_sf_18,18,2_Colour,5_Dado,2_Colour,2_Colour
I084_UE,Living_Crockery_base,Bottom13,00016990cix,,1164,474,0,1,ply18,18,5_white,5_Dado,,
I084_UE,Living_Crockery_base,Left Side13,00016991cix,,731.5,474,0,1,ply18,18,5_white,5_Dado,,5_white
I084_UE,Living_Crockery_base,Right Side13,00016992cix,00016993cix,731.5,474,1,1,walnut_sf_18,18,5_white,5_Dado,,5_white
I084_UE,Living_Crockery_base,Back13,00016994cix,,624,1184,0,1,ply_7,7,,,,
I084_UE,Living_Crockery_base,Vertical Division [1]13,00016995cix,00016996cix,200,457.5,0,1,ply18,18,5_white,,,
I084_UE,Living_Crockery_base,Door-std (double) [1]_113,00016997cix,,416,594,1,1,walnut_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Living_Crockery_base,Door-std (double) [1]_213,00016998cix,,416,594,1,1,walnut_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Living_Crockery_base,Dra_slide_4013,00016999cix,,194.5,594.5,0,2,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Living_Crockery_base,Left Side Dra_slide_4013,00017000cix,,420,139,0,2,ply18,18,5_white,5_Dado,,
I084_UE,Living_Crockery_base,Right Side Dra_slide_4013,00017001cix,,420,139,0,2,ply18,18,5_white,5_Dado,,
I084_UE,Living_Crockery_base,Bottom Dra_slide_4013,00017002cix,,527.6,418,0,2,ply_7,7,,,,
I084_UE,Living_Crockery_base,Back Dra_slide_4013,00017003cix,,511.6,139,0,2,ply18,18,5_white,5_Dado,,
I084_UE,Living_Crockery_base,Counter-Frontage Dra_slide_4013,00017004cix,,547.6,139,0,2,ply18,18,5_white,5_Dado,,
I084_UE,Living_Crockery_base,Plinth 1 [1]13,00017005cix,,1164,110,1,1,walnut_sf_18,18,,,,
I084_UE,LIving_pooja_wall,Top14,00017006cix,,1164,299,0,1,ply18,18,5_Colour,5_Dado,,
I084_UE,LIving_pooja_wall,Bottom14,00017007cix,,1164,299,0,1,ply18,18,5_Colour,5_Dado,,
I084_UE,LIving_pooja_wall,Left Side14,00017008cix,,1149,299,0,1,ply18,18,5_Colour,5_Dado,5_white,5_white
I084_UE,LIving_pooja_wall,Right Side14,00017009cix,,1149,299,1,1,walnut_sf_18,18,5_Colour,5_Dado,5_white,5_white
I084_UE,LIving_pooja_wall,Back14,00017010cix,,1134,1184,0,1,ply_7,7,,,,
I084_UE,LIving_pooja_wall,Door-std (double) [1]_114,00017011cix,,1144,594,1,1,walnut_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,LIving_pooja_wall,Door-std (double) [1]_214,00017012cix,,1144,594,1,1,walnut_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,LIving_pooja_wall,Plinth 1 [1]14,00017013cix,,1196,200,1,1,walnut_sf_18,18,,,2_Colour,2_Colour
I084_UE,Living_shoerack,Top15,00017014cix,,596,397.5,1,1,walnut_sf_18,18,2_Colour,5_Dado,2_Colour,2_Colour
I084_UE,Living_shoerack,Bottom15,00017015cix,,564,381,0,1,ply18,18,5_Colour,5_Dado,,
I084_UE,Living_shoerack,Left Side15,00017016cix,,1181.5,381,1,1,Ply18,18,5_Colour,5_Dado,,5_white
I084_UE,Living_shoerack,Right Side15,00017017cix,,1181.5,381,1,1,walnut_sf_18,18,5_Colour,5_Dado,,5_white
I084_UE,Living_shoerack,Back15,00017018cix,,1074,584,0,1,ply_7,7,,,,
I084_UE,Living_shoerack,Mobile Shelve15,00017019cix,,564,314.5,0,4,ply18,18,5_white,,,
I084_UE,Living_shoerack,Door-std (single) [1]15,00017020cix,,1066,594,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Living_shoerack,Plinth 1 [1]15,00017021cix,,564,110,1,1,walnut_sf_18,18,,,,
I084_UE,Loft_2Dr_(Cav),Top16,00017022cix,,999,74,0,1,L_F,19,5_Wenge,5_Dado,5_white,5_white
I084_UE,Loft_2Dr_(Cav),Bottom16,00017023cix,,999,74,0,1,L_F,19,5_Wenge,5_Dado,5_white,5_white
I084_UE,Loft_2Dr_(Cav),Left Side16,00017024cix,,502,74,0,1,L_F,19,5_Wenge,5_white,,
I084_UE,Loft_2Dr_(Cav),Right Side16,00017025cix,,502,74,0,1,L_F,19,5_Wenge,5_Wenge,,
I084_UE,Loft_2Dr_(Cav),Door 1/bin/1.5-3 (single) [2]16,00017026cix,,44.5,864,0,1,walnut_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Loft_2Dr_(Cav),Door-std (double) [1]_116,00017027cix,,484.5,429,1,1,walnut_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Loft_2Dr_(Cav),Door-std (double) [1]_216,00017028cix,,484.5,429,1,1,walnut_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,MBR_Dres_bas,Top17,00017029cix,,596,402.5,1,1,walnut_sf_18,18,2_Colour,5_Dado,2_Colour,2_Colour
I084_UE,MBR_Dres_bas,Bottom17,00017030cix,,564,364.5,0,1,ply18,18,5_white,,,
I084_UE,MBR_Dres_bas,Left Side17,00017031cix,,481.5,381,1,1,walnut_sf_18,18,5_white,5_Dado,,5_white
I084_UE,MBR_Dres_bas,Right Side17,00017032cix,,481.5,381,0,1,ply18,18,5_white,5_Dado,,5_white
I084_UE,MBR_Dres_bas,Back17,00017033cix,,382,584,0,1,ply_7,7,,,,
I084_UE,MBR_Dres_bas,Draw_acc [1]17,00017034cix,,180,594,1,2,walnut_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,MBR_Dres_bas,Plinth 1 [1]17,00017035cix,,564,110,1,1,walnut_sf_18,18,,,,
I084_UE,MBR_Dress,Top18,00017036cix,,564,171.5,0,1,ply18,18,5_white,,,
I084_UE,MBR_Dress,Bottom18,00017037cix,00017038cix,564,171.5,0,1,ply18,18,5_white,,,
I084_UE,MBR_Dress,Left Side18,00017039cix,,1399,193,1,1,walnut_sf_18,18,5_white,5_Dado,5_white,5_white
I084_UE,MBR_Dress,Right Side18,00017040cix,,1399,193,0,1,ply18,18,5_white,5_Dado,5_white,5_white
I084_UE,MBR_Dress,Back18,00017041cix,,1400,584,0,1,ply_7,7,,,,
I084_UE,MBR_Dress,Mobile Shelve18,00017042cix,,564,161.5,0,3,ply18,18,5_white,,,
I084_UE,MBR_Dress,Door-std (single) [1]_118,00017043cix,,1394,594,0,1,Miror,6,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,MBR_Dress,Door-std (single) [1]_218,00017044cix,,1394,594,0,1,ply18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,MBR_WR_2Dr(Cav),Top19,00017045cix,,969,542,0,1,ply18,18,5_white,5_Dado,5_white,5_white
I084_UE,MBR_WR_2Dr(Cav),Bottom19,00017046cix,,999,542.5,0,1,ply18,18,5_white,,5_white,5_white
I084_UE,MBR_WR_2Dr(Cav),Left Side19,00017047cix,,1954,542,0,1,ply18,18,5_white,5_Dado,,
I084_UE,MBR_WR_2Dr(Cav),Right Side19,00017048cix,,1954,542,0,1,ply18,18,5_white,5_Dado,,
I084_UE,MBR_WR_2Dr(Cav),Back19,00017049cix,,1990,870,0,1,ply_7,7,,,,
I084_UE,MBR_WR_2Dr(Cav),Mobile Shelve [1]19,00017050cix,,834,492.5,0,1,ply18,18,5_white,,,
I084_UE,MBR_WR_2Dr(Cav),Shelve 5raw [1]19,00017051cix,,834,492.5,0,1,ply18,18,5_white,,,
I084_UE,MBR_WR_2Dr(Cav),Upright 4raw [1]19,00017052cix,,150.2,492.5,0,1,ply18,18,5_white,,,
I084_UE,MBR_WR_2Dr(Cav),Upright 4raw [2]19,00017053cix,,150.2,492.5,0,1,ply18,18,5_white,,,
I084_UE,MBR_WR_2Dr(Cav),Upright 4raw [3]19,00017054cix,00017055cix,150.2,492.5,0,1,ply18,18,5_white,,,
I084_UE,MBR_WR_2Dr(Cav),Door-std (double) [1]_119,00017056cix,,1984,429,1,1,walnut_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,MBR_WR_2Dr(Cav),Door-std (double) [1]_219,00017057cix,,1984,429,1,1,walnut_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,MBR_WR_2Dr(Cav),Drawer 619,00017058cix,,143.2,383,0,2,ply18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,MBR_WR_2Dr(Cav),Left Side Drawer 619,00017059cix,,434,88.7,0,2,ply18,18,5_white,5_Dado,,
I084_UE,MBR_WR_2Dr(Cav),Right Side Drawer 619,00017060cix,,434,88.7,0,2,ply18,18,5_white,5_Dado,,
I084_UE,MBR_WR_2Dr(Cav),Bottom Drawer 619,00017061cix,,432,344.6,0,2,ply_7,7,,,,
I084_UE,MBR_WR_2Dr(Cav),Back Drawer 619,00017062cix,,328.6,88.7,0,2,ply18,18,5_white,5_Dado,,
I084_UE,MBR_WR_2Dr(Cav),Counter-Frontage Drawer 619,00017063cix,,364.6,88.7,0,2,ply18,18,5_white,5_Dado,,
I084_UE,MBR_WR_2Dr(Cav),Plinth 1 [1]19,00017064cix,,1000,110,1,1,walnut_sf_18,18,,,,
I084_UE,TV_Openshelf,Top20,00017065cix,,596,198,1,1,walnut_BSL_25,25,2_Colour,,2_Colour,2_Colour
I084_UE,TV_Openshelf,Bottom20,00017066cix,,596,198,1,1,walnut_BSL_25,25,2_Colour,,2_Colour,2_Colour
I084_UE,TV_Openshelf[1],Top21,00017067cix,,1071,198,1,1,walnut_BSL_25,25,2_Colour,,2_Colour,2_Colour
I084_UE,TV_Openshelf[1],Bottom21,00017068cix,,596,198,1,1,walnut_BSL_25,25,2_Colour,,2_Colour,2_Colour
I084_UE,TV_Openshelf[1],Vertical Division [1]21,00017069cix,,246,186,1,1,walnut_BSL_25,25,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,TV_Top_1,Top22,00017070cix,,1496,397.5,1,1,walnut,25,2_Colour,5_Colour,2_Colour,2_Colour
I084_UE,TV_Top_1,Left Side22,00017071cix,,299.5,397.5,1,1,walnut,25,2_Colour,5_Colour,,5_white
I084_UE,TV_Top_2,Top23,00017072cix,,1496,397.5,1,1,walnut,25,2_Colour,5_Colour,2_Colour,2_Colour
I084_UE,TV_Top_2,Right Side23,00017073cix,,499.5,397.5,1,1,walnut,25,2_Colour,5_Colour,,5_Colour
I084_UE,TV6_base-1,Top_124,00017074cix,,764,74,0,1,L_F,19,0.5 white,5_Dado,,
I084_UE,TV6_base-1,Top_224,00017075cix,,764,74,0,1,L_F,19,5_Colour,0.5 white,,
I084_UE,TV6_base-1,Bottom24,00017076cix,,764,359,0,1,ply18,18,5_Colour,5_Dado,,
I084_UE,TV6_base-1,Left Side24,00017077cix,,499,381,1,1,walnut_sf_18,18,5_Colour,5_Dado,5_white,5_white
I084_UE,TV6_base-1,Right Side24,00017078cix,,499,381,0,1,ply18,18,5_Colour,5_Dado,5_white,5_white
I084_UE,TV6_base-1,Back24,00017079cix,,381,784,0,1,ply_7,7,,,,
I084_UE,TV6_base-1,Door-std (double) [1]_124,00017080cix,,384,394,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,TV6_base-1,Door-std (double) [1]_224,00017081cix,,384,394,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,TV6_base-1,Plinth 1 [1]24,00017082cix,,764,108,1,1,walnut_sf_18,18,,2_Colour,,
I084_UE,TV6_base-2,Top_125,00017083cix,,764,74,0,1,ply18,18,0.5 white,5_Dado,,
I084_UE,TV6_base-2,Top_225,00017084cix,,764,74,0,1,ply18,18,5_Colour,0.5 white,,
I084_UE,TV6_base-2,Bottom25,00017085cix,,764,359,0,1,ply18,18,5_Colour,5_Dado,,
I084_UE,TV6_base-2,Left Side25,00017086cix,,299,381,1,1,walnut_sf_18,18,5_Colour,5_Dado,5_white,5_white
I084_UE,TV6_base-2,Right Side25,00017087cix,,299,381,0,1,ply18,18,5_Colour,5_Dado,5_white,5_white
I084_UE,TV6_base-2,Back25,00017088cix,,182,784,0,1,ply_7,7,,,,
I084_UE,TV6_base-2,Drawer 6 [1]25,00017089cix,,184,794,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,TV6_base-2,Left Side Drawer 6 [1]25,00017090cix,,322,111,0,1,ply18,18,5_white,5_Dado,,
I084_UE,TV6_base-2,Right Side Drawer 6 [1]25,00017091cix,,321.5,111,0,1,ply18,18,5_white,5_Dado,5_white,
I084_UE,TV6_base-2,Bottom Drawer 6 [1]25,00017092cix,,718.6,320,0,1,ply_7,7,,,,
I084_UE,TV6_base-2,Back Drawer 6 [1]25,00017093cix,,702.6,111,0,1,ply18,18,5_white,5_Dado,,
I084_UE,TV6_base-2,Counter-Frontage Drawer 6 [1]25,00017094cix,,738.6,111,0,1,ply18,18,5_white,5_Dado,,
I084_UE,TV6_base-2,Plinth 1 [1]25,00017095cix,,764,108,1,1,walnut_sf_18,18,,2_Colour,,
I084_UE,Wall_corner(R),Top26,00017096cix,,864,282.5,0,1,ply18,18,5_white,,,
I084_UE,Wall_corner(R),Bottom26,00017097cix,,864,282.5,0,1,ply18,18,5_white,,,
I084_UE,Wall_corner(R),Left Side26,00017098cix,,749,299,1,1,walnut_HGL,18,5_white,5_Dado,5_white,5_white
I084_UE,Wall_corner(R),Right Side26,00017099cix,,749,282.5,0,1,ply18,18,5_white,,5_white,5_white
I084_UE,Wall_corner(R),Back26,00017100cix,,700,892,0,1,ply_7,7,,,,
I084_UE,Wall_corner(R),Mobile Shelve [1]26,00017101cix,,864,233,0,1,ply18,18,,,,
I084_UE,Wall_corner(R),Vertical Division [1]26,00017102cix,,664,49.5,0,1,ply18,18,5_white,,,
I084_UE,Wall_corner(R),Double-Back 1 [1]26,00017103cix,,664,323,0,1,ply18,18,,,,
I084_UE,Wall_corner(R),Door-std (single) [1]26,00017104cix,,694,544,1,1,walnut_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Wall_corner(R),Door-std (single) [2]26,00017105cix,,694,70,1,1,walnut_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,Wall_corner(R),Plinth 1 [1]26,00017106cix,,864,50,1,1,walnut_HGL,18,,,,
I084_UE,WR_2Dr(RW)(div),Top27,00017107cix,,1181.5,549,0,1,ply18,18,5_Colour,5_Dado,5_white,
